100
0              1              0              1       0.396333
0              1              1              0      -0.396333
0              1              2              5      0.0990832
0              1              3              4      0.0990832
0              1              4              3     -0.0990832
0              1              5              2     -0.0990832
0              2              0              2       0.198166
0              2              2              0      -0.198166
0              3              0              3       0.198166
0              3              3              0      -0.198166
0              4              0              4        0.29725
0              4              1              2     -0.0990832
0              4              2              1      0.0990832
0              4              4              0       -0.29725
0              5              0              5        0.29725
0              5              1              3     -0.0990832
0              5              3              1      0.0990832
0              5              5              0       -0.29725
1              0              0              1      -0.396333
1              0              1              0       0.396333
1              0              2              5     -0.0990832
1              0              3              4     -0.0990832
1              0              4              3      0.0990832
1              0              5              2      0.0990832
1              2              0              4     -0.0990832
1              2              1              2        0.29725
1              2              2              1       -0.29725
1              2              4              0      0.0990832
1              3              0              5     -0.0990832
1              3              1              3        0.29725
1              3              3              1       -0.29725
1              3              5              0      0.0990832
1              4              1              4       0.198166
1              4              4              1      -0.198166
1              5              1              5       0.198166
1              5              5              1      -0.198166
2              0              0              2      -0.198166
2              0              2              0       0.198166
2              1              0              4      0.0990832
2              1              1              2       -0.29725
2              1              2              1        0.29725
2              1              4              0     -0.0990832
2              3              2              3       0.198166
2              3              3              2      -0.198166
2              4              2              4       0.272479
2              4              4              2      -0.272479
2              5              0              1      0.0990832
2              5              1              0     -0.0990832
2              5              2              5       0.272479
2              5              3              4      0.0743124
2              5              4              3     -0.0743124
2              5              5              2      -0.272479
3              0              0              3      -0.198166
3              0              3              0       0.198166
3              1              0              5      0.0990832
3              1              1              3       -0.29725
3              1              3              1        0.29725
3              1              5              0     -0.0990832
3              2              2              3      -0.198166
3              2              3              2       0.198166
3              4              0              1      0.0990832
3              4              1              0     -0.0990832
3              4              2              5      0.0743124
3              4              3              4       0.272479
3              4              4              3      -0.272479
3              4              5              2     -0.0743124
3              5              3              5       0.272479
3              5              5              3      -0.272479
4              0              0              4       -0.29725
4              0              1              2      0.0990832
4              0              2              1     -0.0990832
4              0              4              0        0.29725
4              1              1              4      -0.198166
4              1              4              1       0.198166
4              2              2              4      -0.272479
4              2              4              2       0.272479
4              3              0              1     -0.0990832
4              3              1              0      0.0990832
4              3              2              5     -0.0743124
4              3              3              4      -0.272479
4              3              4              3       0.272479
4              3              5              2      0.0743124
4              5              4              5       0.198166
4              5              5              4      -0.198166
5              0              0              5       -0.29725
5              0              1              3      0.0990832
5              0              3              1     -0.0990832
5              0              5              0        0.29725
5              1              1              5      -0.198166
5              1              5              1       0.198166
5              2              0              1     -0.0990832
5              2              1              0      0.0990832
5              2              2              5      -0.272479
5              2              3              4     -0.0743124
5              2              4              3      0.0743124
5              2              5              2       0.272479
5              3              3              5      -0.272479
5              3              5              3       0.272479
5              4              4              5      -0.198166
5              4              5              4       0.198166
